Date,Val,,,,,,,,,,,,,,,,,,,,
5/15/1948,0.000025,,,,,,,,,,,,,,,,,,,,
9/19/1949,0.0000357,,,,,,,,,,,,,,,,,,,,
1/1/1954,0.00018,,,,,,,,,,,,,,,,,,,,
2/10/1962,0.0003,,,,,,,,,,,,,,,,,,,,
11/19/1967,0.00035,,,,,,,,,,,,,,,,,,,,
8/22/1971,0.00042,,,,,,,,,,,,,,,,,,,,
11/10/1974,0.0006,,,,,,,,,,,,,,,,,,,,
6/18/1975,0.000612,,,,,,,,,,,,,,,,,,,,
8/5/1975,0.000624,,,,,,,,,,,,,,,,,,,,
9/9/1975,0.000636,,,,,,,,,,,,,,,,,,,,
9/28/1975,0.0007,,,,,,,,,,,,,,,,,,,,
11/24/1975,0.00071,,,,,,,,,,,,,,,,,,,,
1/4/1976,0.000724,,,,,,,,,,,,,,,,,,,,
2/11/1976,0.000738,,,,,,,,,,,,,,,,,,,,
3/15/1976,0.000752,,,,,,,,,,,,,,,,,,,,
4/19/1976,0.000767,,,,,,,,,,,,,,,,,,,,
5/20/1976,0.000782,,,,,,,,,,,,,,,,,,,,
6/24/1976,0.000797,,,,,,,,,,,,,,,,,,,,
7/19/1976,0.000812,,,,,,,,,,,,,,,,,,,,
7/20/1976,0.00081305,,,,,,,,,,,,,,,,,,,,
7/21/1976,0.00081144,,,,,,,,,,,,,,,,,,,,
7/22/1976,0.00081186,,,,,,,,,,,,,,,,,,,,
7/23/1976,0.00081214,,,,,,,,,,,,,,,,,,,,
7/26/1976,0.00081296,,,,,,,,,,,,,,,,,,,,
7/27/1976,0.0008128,,,,,,,,,,,,,,,,,,,,
7/28/1976,0.00081145,,,,,,,,,,,,,,,,,,,,
7/29/1976,0.0008097,,,,,,,,,,,,,,,,,,,,
7/30/1976,0.00080975,,,,,,,,,,,,,,,,,,,,
8/1/1976,0.0008078,,,,,,,,,,,,,,,,,,,,
8/2/1976,0.00080835,,,,,,,,,,,,,,,,,,,,
8/3/1976,0.00080812,,,,,,,,,,,,,,,,,,,,
8/4/1976,0.00080815,,,,,,,,,,,,,,,,,,,,
8/6/1976,0.0008099,,,,,,,,,,,,,,,,,,,,
8/8/1976,0.0008091,,,,,,,,,,,,,,,,,,,,
8/9/1976,0.00080885,,,,,,,,,,,,,,,,,,,,
8/10/1976,0.00080888,,,,,,,,,,,,,,,,,,,,
8/11/1976,0.00080973,,,,,,,,,,,,,,,,,,,,
8/12/1976,0.00080945,,,,,,,,,,,,,,,,,,,,
8/13/1976,0.00081018,,,,,,,,,,,,,,,,,,,,
8/15/1976,0.00081063,,,,,,,,,,,,,,,,,,,,
8/16/1976,0.0008109,,,,,,,,,,,,,,,,,,,,
8/17/1976,0.000809,,,,,,,,,,,,,,,,,,,,
8/18/1976,0.000807,,,,,,,,,,,,,,,,,,,,
8/19/1976,0.0008082,,,,,,,,,,,,,,,,,,,,
8/20/1976,0.00080833,,,,,,,,,,,,,,,,,,,,
8/22/1976,0.0008088,,,,,,,,,,,,,,,,,,,,
8/23/1976,0.0008079,,,,,,,,,,,,,,,,,,,,
8/24/1976,0.00080714,,,,,,,,,,,,,,,,,,,,
8/25/1976,0.00082075,,,,,,,,,,,,,,,,,,,,
8/26/1976,0.00082052,,,,,,,,,,,,,,,,,,,,
8/27/1976,0.00081974,,,,,,,,,,,,,,,,,,,,
8/29/1976,0.00082013,,,,,,,,,,,,,,,,,,,,
8/30/1976,0.00081927,,,,,,,,,,,,,,,,,,,,
8/31/1976,0.00081913,,,,,,,,,,,,,,,,,,,,
9/1/1976,0.00081934,,,,,,,,,,,,,,,,,,,,
9/2/1976,0.00081929,,,,,,,,,,,,,,,,,,,,
9/3/1976,0.00081971,,,,,,,,,,,,,,,,,,,,
9/5/1976,0.00081928,,,,,,,,,,,,,,,,,,,,
9/6/1976,0.00081938,,,,,,,,,,,,,,,,,,,,
9/7/1976,0.00081913,,,,,,,,,,,,,,,,,,,,
9/8/1976,0.00081941,,,,,,,,,,,,,,,,,,,,
9/9/1976,0.00082212,,,,,,,,,,,,,,,,,,,,
9/10/1976,0.00082168,,,,,,,,,,,,,,,,,,,,
9/12/1976,0.00082047,,,,,,,,,,,,,,,,,,,,
9/13/1976,0.00082038,,,,,,,,,,,,,,,,,,,,
9/14/1976,0.00082139,,,,,,,,,,,,,,,,,,,,
9/15/1976,0.00082053,,,,,,,,,,,,,,,,,,,,
9/16/1976,0.00081872,,,,,,,,,,,,,,,,,,,,
9/17/1976,0.00081898,,,,,,,,,,,,,,,,,,,,
9/19/1976,0.0008195,,,,,,,,,,,,,,,,,,,,
9/20/1976,0.00082012,,,,,,,,,,,,,,,,,,,,
9/21/1976,0.00082121,,,,,,,,,,,,,,,,,,,,
9/22/1976,0.00082014,,,,,,,,,,,,,,,,,,,,
9/23/1976,0.00081967,,,,,,,,,,,,,,,,,,,,
9/24/1976,0.00082186,,,,,,,,,,,,,,,,,,,,
9/27/1976,0.00082248,,,,,,,,,,,,,,,,,,,,
9/28/1976,0.00082525,,,,,,,,,,,,,,,,,,,,
9/29/1976,0.00084024,,,,,,,,,,,,,,,,,,,,
9/30/1976,0.00083927,,,,,,,,,,,,,,,,,,,,
10/2/1976,0.00083748,,,,,,,,,,,,,,,,,,,,
10/5/1976,0.00083896,,,,,,,,,,,,,,,,,,,,
10/6/1976,0.00083935,,,,,,,,,,,,,,,,,,,,
10/7/1976,0.00083872,,,,,,,,,,,,,,,,,,,,
10/8/1976,0.00083811,,,,,,,,,,,,,,,,,,,,
10/10/1976,0.00083922,,,,,,,,,,,,,,,,,,,,
10/11/1976,0.00083971,,,,,,,,,,,,,,,,,,,,
10/12/1976,0.00084019,,,,,,,,,,,,,,,,,,,,
10/13/1976,0.0008408,,,,,,,,,,,,,,,,,,,,
10/14/1976,0.00084108,,,,,,,,,,,,,,,,,,,,
10/15/1976,0.00084252,,,,,,,,,,,,,,,,,,,,
10/17/1976,0.00084163,,,,,,,,,,,,,,,,,,,,
10/18/1976,0.00084281,,,,,,,,,,,,,,,,,,,,
10/19/1976,0.00084144,,,,,,,,,,,,,,,,,,,,
10/20/1976,0.00084003,,,,,,,,,,,,,,,,,,,,
10/21/1976,0.00083938,,,,,,,,,,,,,,,,,,,,
10/22/1976,0.00083992,,,,,,,,,,,,,,,,,,,,
10/24/1976,0.00083925,,,,,,,,,,,,,,,,,,,,
10/25/1976,0.00084492,,,,,,,,,,,,,,,,,,,,
10/26/1976,0.00084483,,,,,,,,,,,,,,,,,,,,
10/27/1976,0.00084563,,,,,,,,,,,,,,,,,,,,
10/28/1976,0.00084543,,,,,,,,,,,,,,,,,,,,
10/29/1976,0.00084212,,,,,,,,,,,,,,,,,,,,
10/31/1976,0.0008601,,,,,,,,,,,,,,,,,,,,
11/1/1976,0.00085947,,,,,,,,,,,,,,,,,,,,
11/2/1976,0.00086036,,,,,,,,,,,,,,,,,,,,
11/3/1976,0.00085928,,,,,,,,,,,,,,,,,,,,
11/4/1976,0.00085743,,,,,,,,,,,,,,,,,,,,
11/5/1976,0.00085655,,,,,,,,,,,,,,,,,,,,
11/7/1976,0.00085774,,,,,,,,,,,,,,,,,,,,
11/8/1976,0.00085792,,,,,,,,,,,,,,,,,,,,
11/9/1976,0.00085685,,,,,,,,,,,,,,,,,,,,
11/10/1976,0.00085636,,,,,,,,,,,,,,,,,,,,
11/11/1976,0.00085648,,,,,,,,,,,,,,,,,,,,
11/12/1976,0.000857,,,,,,,,,,,,,,,,,,,,
11/14/1976,0.00085623,,,,,,,,,,,,,,,,,,,,
11/15/1976,0.00085547,,,,,,,,,,,,,,,,,,,,
11/16/1976,0.00085553,,,,,,,,,,,,,,,,,,,,
11/17/1976,0.00085465,,,,,,,,,,,,,,,,,,,,
11/18/1976,0.0008534,,,,,,,,,,,,,,,,,,,,
11/19/1976,0.0008514,,,,,,,,,,,,,,,,,,,,
11/21/1976,0.00085178,,,,,,,,,,,,,,,,,,,,
11/22/1976,0.0008507,,,,,,,,,,,,,,,,,,,,
11/23/1976,0.00085326,,,,,,,,,,,,,,,,,,,,
11/24/1976,0.00086934,,,,,,,,,,,,,,,,,,,,
11/25/1976,0.00087018,,,,,,,,,,,,,,,,,,,,
11/26/1976,0.00086975,,,,,,,,,,,,,,,,,,,,
11/28/1976,0.00086977,,,,,,,,,,,,,,,,,,,,
11/29/1976,0.00087014,,,,,,,,,,,,,,,,,,,,
11/30/1976,0.00087024,,,,,,,,,,,,,,,,,,,,
12/1/1976,0.00086957,,,,,,,,,,,,,,,,,,,,
12/2/1976,0.00086936,,,,,,,,,,,,,,,,,,,,
12/3/1976,0.00086894,,,,,,,,,,,,,,,,,,,,
12/5/1976,0.00086909,,,,,,,,,,,,,,,,,,,,
12/6/1976,0.00086882,,,,,,,,,,,,,,,,,,,,
12/7/1976,0.00086834,,,,,,,,,,,,,,,,,,,,
12/8/1976,0.00086739,,,,,,,,,,,,,,,,,,,,
12/9/1976,0.000867,,,,,,,,,,,,,,,,,,,,
12/10/1976,0.00086664,,,,,,,,,,,,,,,,,,,,
12/12/1976,0.00086648,,,,,,,,,,,,,,,,,,,,
12/13/1976,0.00086588,,,,,,,,,,,,,,,,,,,,
12/14/1976,0.00086494,,,,,,,,,,,,,,,,,,,,
12/15/1976,0.00086526,,,,,,,,,,,,,,,,,,,,
12/16/1976,0.000867,,,,,,,,,,,,,,,,,,,,
12/17/1976,0.00086624,,,,,,,,,,,,,,,,,,,,
12/19/1976,0.0008648,,,,,,,,,,,,,,,,,,,,
12/20/1976,0.00086417,,,,,,,,,,,,,,,,,,,,
12/21/1976,0.00086183,,,,,,,,,,,,,,,,,,,,
12/22/1976,0.00086207,,,,,,,,,,,,,,,,,,,,
12/23/1976,0.00086148,,,,,,,,,,,,,,,,,,,,
12/24/1976,0.00087854,,,,,,,,,,,,,,,,,,,,
12/26/1976,0.00087818,,,,,,,,,,,,,,,,,,,,
12/27/1976,0.00087807,,,,,,,,,,,,,,,,,,,,
12/28/1976,0.00087571,,,,,,,,,,,,,,,,,,,,
12/29/1976,0.00087617,,,,,,,,,,,,,,,,,,,,
12/30/1976,0.00087527,,,,,,,,,,,,,,,,,,,,
12/31/1976,0.00087524,,,,,,,,,,,,,,,,,,,,
1/3/1977,0.0008734,,,,,,,,,,,,,,,,,,,,
1/4/1977,0.00087211,,,,,,,,,,,,,,,,,,,,
1/5/1977,0.00087243,,,,,,,,,,,,,,,,,,,,
1/6/1977,0.00087305,,,,,,,,,,,,,,,,,,,,
1/7/1977,0.00087468,,,,,,,,,,,,,,,,,,,,
1/9/1977,0.00087574,,,,,,,,,,,,,,,,,,,,
1/10/1977,0.00087756,,,,,,,,,,,,,,,,,,,,
1/11/1977,0.00087654,,,,,,,,,,,,,,,,,,,,
1/12/1977,0.00087714,,,,,,,,,,,,,,,,,,,,
1/13/1977,0.00087777,,,,,,,,,,,,,,,,,,,,
1/14/1977,0.00087883,,,,,,,,,,,,,,,,,,,,
1/16/1977,0.00087943,,,,,,,,,,,,,,,,,,,,
1/17/1977,0.00089656,,,,,,,,,,,,,,,,,,,,
1/18/1977,0.0008956,,,,,,,,,,,,,,,,,,,,
1/19/1977,0.00089627,,,,,,,,,,,,,,,,,,,,
1/20/1977,0.00089609,,,,,,,,,,,,,,,,,,,,
1/21/1977,0.00089547,,,,,,,,,,,,,,,,,,,,
1/23/1977,0.00089585,,,,,,,,,,,,,,,,,,,,
1/24/1977,0.0008954,,,,,,,,,,,,,,,,,,,,
1/25/1977,0.00089816,,,,,,,,,,,,,,,,,,,,
1/26/1977,0.00089884,,,,,,,,,,,,,,,,,,,,
1/27/1977,0.00089806,,,,,,,,,,,,,,,,,,,,
1/28/1977,0.000898,,,,,,,,,,,,,,,,,,,,
1/30/1977,0.00089882,,,,,,,,,,,,,,,,,,,,
1/31/1977,0.00089813,,,,,,,,,,,,,,,,,,,,
2/1/1977,0.00089665,,,,,,,,,,,,,,,,,,,,
2/2/1977,0.00089741,,,,,,,,,,,,,,,,,,,,
2/3/1977,0.0008979,,,,,,,,,,,,,,,,,,,,
2/4/1977,0.00089767,,,,,,,,,,,,,,,,,,,,
2/6/1977,0.00089786,,,,,,,,,,,,,,,,,,,,
2/7/1977,0.00089813,,,,,,,,,,,,,,,,,,,,
2/8/1977,0.00089711,,,,,,,,,,,,,,,,,,,,
2/9/1977,0.00089666,,,,,,,,,,,,,,,,,,,,
2/10/1977,0.00089586,,,,,,,,,,,,,,,,,,,,
2/11/1977,0.00089662,,,,,,,,,,,,,,,,,,,,
2/13/1977,0.00089631,,,,,,,,,,,,,,,,,,,,
2/14/1977,0.00089595,,,,,,,,,,,,,,,,,,,,
2/15/1977,0.00089709,,,,,,,,,,,,,,,,,,,,
2/16/1977,0.00089667,,,,,,,,,,,,,,,,,,,,
2/17/1977,0.00089648,,,,,,,,,,,,,,,,,,,,
2/18/1977,0.00089664,,,,,,,,,,,,,,,,,,,,
2/20/1977,0.00089605,,,,,,,,,,,,,,,,,,,,
2/21/1977,0.00089618,,,,,,,,,,,,,,,,,,,,
2/22/1977,0.00089582,,,,,,,,,,,,,,,,,,,,
2/23/1977,0.0008964,,,,,,,,,,,,,,,,,,,,
2/24/1977,0.00089741,,,,,,,,,,,,,,,,,,,,
2/25/1977,0.00089634,,,,,,,,,,,,,,,,,,,,
2/27/1977,0.00089574,,,,,,,,,,,,,,,,,,,,
2/28/1977,0.00089597,,,,,,,,,,,,,,,,,,,,
3/1/1977,0.0008943,,,,,,,,,,,,,,,,,,,,
3/2/1977,0.00091279,,,,,,,,,,,,,,,,,,,,
3/4/1977,0.00091201,,,,,,,,,,,,,,,,,,,,
3/7/1977,0.00091268,,,,,,,,,,,,,,,,,,,,
3/8/1977,0.00091258,,,,,,,,,,,,,,,,,,,,
3/9/1977,0.0009128,,,,,,,,,,,,,,,,,,,,
3/10/1977,0.00091285,,,,,,,,,,,,,,,,,,,,
3/11/1977,0.00091295,,,,,,,,,,,,,,,,,,,,
3/13/1977,0.00091278,,,,,,,,,,,,,,,,,,,,
3/14/1977,0.0009124,,,,,,,,,,,,,,,,,,,,
3/15/1977,0.00091263,,,,,,,,,,,,,,,,,,,,
3/16/1977,0.0009125,,,,,,,,,,,,,,,,,,,,
3/17/1977,0.00091225,,,,,,,,,,,,,,,,,,,,
3/18/1977,0.00091204,,,,,,,,,,,,,,,,,,,,
3/20/1977,0.00091208,,,,,,,,,,,,,,,,,,,,
3/21/1977,0.00092891,,,,,,,,,,,,,,,,,,,,
3/22/1977,0.00092891,,,,,,,,,,,,,,,,,,,,
3/25/1977,0.00092868,,,,,,,,,,,,,,,,,,,,
3/27/1977,0.00092857,,,,,,,,,,,,,,,,,,,,
3/28/1977,0.00092854,,,,,,,,,,,,,,,,,,,,
3/29/1977,0.00092803,,,,,,,,,,,,,,,,,,,,
3/30/1977,0.00092833,,,,,,,,,,,,,,,,,,,,
3/31/1977,0.00092784,,,,,,,,,,,,,,,,,,,,
4/1/1977,0.00092803,,,,,,,,,,,,,,,,,,,,
4/4/1977,0.00092785,,,,,,,,,,,,,,,,,,,,
4/5/1977,0.00092789,,,,,,,,,,,,,,,,,,,,
4/6/1977,0.00092773,,,,,,,,,,,,,,,,,,,,
4/7/1977,0.00092774,,,,,,,,,,,,,,,,,,,,
4/8/1977,0.00092734,,,,,,,,,,,,,,,,,,,,
4/10/1977,0.00092737,,,,,,,,,,,,,,,,,,,,
4/11/1977,0.0009273,,,,,,,,,,,,,,,,,,,,
4/12/1977,0.00092686,,,,,,,,,,,,,,,,,,,,
4/13/1977,0.0009259,,,,,,,,,,,,,,,,,,,,
4/14/1977,0.00092511,,,,,,,,,,,,,,,,,,,,
4/15/1977,0.00092596,,,,,,,,,,,,,,,,,,,,
4/17/1977,0.00092532,,,,,,,,,,,,,,,,,,,,
4/18/1977,0.00092483,,,,,,,,,,,,,,,,,,,,
4/19/1977,0.00092538,,,,,,,,,,,,,,,,,,,,
4/20/1977,0.00092524,,,,,,,,,,,,,,,,,,,,
4/22/1977,0.00092592,,,,,,,,,,,,,,,,,,,,
4/24/1977,0.0009258,,,,,,,,,,,,,,,,,,,,
4/25/1977,0.000925,,,,,,,,,,,,,,,,,,,,
4/26/1977,0.00092549,,,,,,,,,,,,,,,,,,,,
4/27/1977,0.00092533,,,,,,,,,,,,,,,,,,,,
4/28/1977,0.0009238,,,,,,,,,,,,,,,,,,,,
4/29/1977,0.00092416,,,,,,,,,,,,,,,,,,,,
5/1/1977,0.00092286,,,,,,,,,,,,,,,,,,,,
5/2/1977,0.00092361,,,,,,,,,,,,,,,,,,,,
5/3/1977,0.00092369,,,,,,,,,,,,,,,,,,,,
5/4/1977,0.00092372,,,,,,,,,,,,,,,,,,,,
5/5/1977,0.00092224,,,,,,,,,,,,,,,,,,,,
5/6/1977,0.00092285,,,,,,,,,,,,,,,,,,,,
5/8/1977,0.00092277,,,,,,,,,,,,,,,,,,,,
5/9/1977,0.00092374,,,,,,,,,,,,,,,,,,,,
5/10/1977,0.00092389,,,,,,,,,,,,,,,,,,,,
5/11/1977,0.00092556,,,,,,,,,,,,,,,,,,,,
5/12/1977,0.00092547,,,,,,,,,,,,,,,,,,,,
5/13/1977,0.00092358,,,,,,,,,,,,,,,,,,,,
5/15/1977,0.00092454,,,,,,,,,,,,,,,,,,,,
5/16/1977,0.00092445,,,,,,,,,,,,,,,,,,,,
5/18/1977,0.00092349,,,,,,,,,,,,,,,,,,,,
5/19/1977,0.00092347,,,,,,,,,,,,,,,,,,,,
5/20/1977,0.00092431,,,,,,,,,,,,,,,,,,,,
5/22/1977,0.00092432,,,,,,,,,,,,,,,,,,,,
5/23/1977,0.00092497,,,,,,,,,,,,,,,,,,,,
5/25/1977,0.00094145,,,,,,,,,,,,,,,,,,,,
5/26/1977,0.00094166,,,,,,,,,,,,,,,,,,,,
5/27/1977,0.00094147,,,,,,,,,,,,,,,,,,,,
5/29/1977,0.000942,,,,,,,,,,,,,,,,,,,,
5/30/1977,0.00094167,,,,,,,,,,,,,,,,,,,,
5/31/1977,0.0009419,,,,,,,,,,,,,,,,,,,,
6/1/1977,0.0009419,,,,,,,,,,,,,,,,,,,,
6/2/1977,0.00094143,,,,,,,,,,,,,,,,,,,,
6/3/1977,0.00094154,,,,,,,,,,,,,,,,,,,,
6/5/1977,0.00094182,,,,,,,,,,,,,,,,,,,,
6/6/1977,0.00094139,,,,,,,,,,,,,,,,,,,,
6/7/1977,0.00094202,,,,,,,,,,,,,,,,,,,,
6/8/1977,0.00094191,,,,,,,,,,,,,,,,,,,,
6/9/1977,0.00094158,,,,,,,,,,,,,,,,,,,,
6/10/1977,0.00094186,,,,,,,,,,,,,,,,,,,,
6/12/1977,0.000942,,,,,,,,,,,,,,,,,,,,
6/13/1977,0.00094156,,,,,,,,,,,,,,,,,,,,
6/14/1977,0.00094178,,,,,,,,,,,,,,,,,,,,
6/15/1977,0.00094178,,,,,,,,,,,,,,,,,,,,
6/16/1977,0.00094172,,,,,,,,,,,,,,,,,,,,
6/17/1977,0.00094196,,,,,,,,,,,,,,,,,,,,
6/19/1977,0.00094204,,,,,,,,,,,,,,,,,,,,
6/20/1977,0.00094252,,,,,,,,,,,,,,,,,,,,
6/21/1977,0.00094262,,,,,,,,,,,,,,,,,,,,
6/22/1977,0.00094213,,,,,,,,,,,,,,,,,,,,
6/23/1977,0.00094217,,,,,,,,,,,,,,,,,,,,
6/24/1977,0.00094223,,,,,,,,,,,,,,,,,,,,
6/26/1977,0.00094152,,,,,,,,,,,,,,,,,,,,
6/27/1977,0.00094166,,,,,,,,,,,,,,,,,,,,
6/28/1977,0.00094188,,,,,,,,,,,,,,,,,,,,
6/29/1977,0.00094075,,,,,,,,,,,,,,,,,,,,
6/30/1977,0.00093928,,,,,,,,,,,,,,,,,,,,
7/1/1977,0.00093962,,,,,,,,,,,,,,,,,,,,
7/3/1977,0.00093965,,,,,,,,,,,,,,,,,,,,
7/4/1977,0.00095647,,,,,,,,,,,,,,,,,,,,
7/5/1977,0.0009539,,,,,,,,,,,,,,,,,,,,
7/6/1977,0.00095491,,,,,,,,,,,,,,,,,,,,
7/7/1977,0.00095347,,,,,,,,,,,,,,,,,,,,
7/8/1977,0.00095357,,,,,,,,,,,,,,,,,,,,
7/10/1977,0.0009529,,,,,,,,,,,,,,,,,,,,
7/11/1977,0.00095183,,,,,,,,,,,,,,,,,,,,
7/12/1977,0.00095122,,,,,,,,,,,,,,,,,,,,
7/13/1977,0.00095009,,,,,,,,,,,,,,,,,,,,
7/14/1977,0.00095056,,,,,,,,,,,,,,,,,,,,
7/15/1977,0.00095132,,,,,,,,,,,,,,,,,,,,
7/17/1977,0.0009508,,,,,,,,,,,,,,,,,,,,
7/18/1977,0.00096827,,,,,,,,,,,,,,,,,,,,
7/19/1977,0.00096656,,,,,,,,,,,,,,,,,,,,
7/20/1977,0.00096511,,,,,,,,,,,,,,,,,,,,
7/21/1977,0.0009638,,,,,,,,,,,,,,,,,,,,
7/22/1977,0.00096539,,,,,,,,,,,,,,,,,,,,
7/25/1977,0.00096315,,,,,,,,,,,,,,,,,,,,
7/26/1977,0.00096265,,,,,,,,,,,,,,,,,,,,
7/27/1977,0.00096393,,,,,,,,,,,,,,,,,,,,
7/28/1977,0.00096273,,,,,,,,,,,,,,,,,,,,
7/29/1977,0.00096644,,,,,,,,,,,,,,,,,,,,
7/31/1977,0.00096783,,,,,,,,,,,,,,,,,,,,
8/1/1977,0.00098694,,,,,,,,,,,,,,,,,,,,
8/2/1977,0.00098615,,,,,,,,,,,,,,,,,,,,
8/3/1977,0.00098427,,,,,,,,,,,,,,,,,,,,
8/4/1977,0.00098505,,,,,,,,,,,,,,,,,,,,
8/5/1977,0.00098568,,,,,,,,,,,,,,,,,,,,
8/7/1977,0.0009857,,,,,,,,,,,,,,,,,,,,
8/8/1977,0.00098738,,,,,,,,,,,,,,,,,,,,
8/9/1977,0.00098831,,,,,,,,,,,,,,,,,,,,
8/10/1977,0.00098934,,,,,,,,,,,,,,,,,,,,
8/11/1977,0.00098913,,,,,,,,,,,,,,,,,,,,
8/12/1977,0.00099081,,,,,,,,,,,,,,,,,,,,
8/14/1977,0.00099194,,,,,,,,,,,,,,,,,,,,
8/15/1977,0.00099155,,,,,,,,,,,,,,,,,,,,
8/16/1977,0.0009927,,,,,,,,,,,,,,,,,,,,
8/17/1977,0.00101026,,,,,,,,,,,,,,,,,,,,
8/18/1977,0.00101176,,,,,,,,,,,,,,,,,,,,
8/19/1977,0.00101006,,,,,,,,,,,,,,,,,,,,
8/21/1977,0.00101033,,,,,,,,,,,,,,,,,,,,
8/22/1977,0.00100932,,,,,,,,,,,,,,,,,,,,
8/23/1977,0.00100946,,,,,,,,,,,,,,,,,,,,
8/24/1977,0.00100735,,,,,,,,,,,,,,,,,,,,
8/25/1977,0.00100746,,,,,,,,,,,,,,,,,,,,
8/26/1977,0.00100866,,,,,,,,,,,,,,,,,,,,
8/28/1977,0.00100802,,,,,,,,,,,,,,,,,,,,
8/29/1977,0.00100817,,,,,,,,,,,,,,,,,,,,
8/30/1977,0.00101032,,,,,,,,,,,,,,,,,,,,
8/31/1977,0.00100925,,,,,,,,,,,,,,,,,,,,
9/1/1977,0.00100888,,,,,,,,,,,,,,,,,,,,
9/2/1977,0.00100859,,,,,,,,,,,,,,,,,,,,
9/4/1977,0.00100922,,,,,,,,,,,,,,,,,,,,
9/5/1977,0.00100973,,,,,,,,,,,,,,,,,,,,
9/6/1977,0.00100997,,,,,,,,,,,,,,,,,,,,
9/7/1977,0.00100892,,,,,,,,,,,,,,,,,,,,
9/8/1977,0.00100878,,,,,,,,,,,,,,,,,,,,
9/9/1977,0.00101039,,,,,,,,,,,,,,,,,,,,
9/11/1977,0.00101042,,,,,,,,,,,,,,,,,,,,
9/12/1977,0.00101132,,,,,,,,,,,,,,,,,,,,
9/15/1977,0.0010106,,,,,,,,,,,,,,,,,,,,
9/16/1977,0.00101052,,,,,,,,,,,,,,,,,,,,
9/18/1977,0.00101103,,,,,,,,,,,,,,,,,,,,
9/19/1977,0.00101037,,,,,,,,,,,,,,,,,,,,
9/20/1977,0.00103008,,,,,,,,,,,,,,,,,,,,
9/21/1977,0.00102952,,,,,,,,,,,,,,,,,,,,
9/23/1977,0.00103049,,,,,,,,,,,,,,,,,,,,
9/25/1977,0.00103012,,,,,,,,,,,,,,,,,,,,
9/26/1977,0.0010302,,,,,,,,,,,,,,,,,,,,
9/28/1977,0.00103055,,,,,,,,,,,,,,,,,,,,
9/29/1977,0.00102919,,,,,,,,,,,,,,,,,,,,
9/30/1977,0.00102764,,,,,,,,,,,,,,,,,,,,
10/2/1977,0.00102648,,,,,,,,,,,,,,,,,,,,
10/3/1977,0.00102305,,,,,,,,,,,,,,,,,,,,
10/5/1977,0.00102465,,,,,,,,,,,,,,,,,,,,
10/6/1977,0.00102177,,,,,,,,,,,,,,,,,,,,
10/7/1977,0.00102248,,,,,,,,,,,,,,,,,,,,
10/9/1977,0.00102196,,,,,,,,,,,,,,,,,,,,
10/10/1977,0.00102188,,,,,,,,,,,,,,,,,,,,
10/11/1977,0.00102306,,,,,,,,,,,,,,,,,,,,
10/12/1977,0.00102464,,,,,,,,,,,,,,,,,,,,
10/13/1977,0.00102151,,,,,,,,,,,,,,,,,,,,
10/14/1977,0.00101832,,,,,,,,,,,,,,,,,,,,
10/16/1977,0.00101832,,,,,,,,,,,,,,,,,,,,
10/17/1977,0.00103543,,,,,,,,,,,,,,,,,,,,
10/18/1977,0.00103695,,,,,,,,,,,,,,,,,,,,
10/19/1977,0.00103647,,,,,,,,,,,,,,,,,,,,
10/20/1977,0.00103942,,,,,,,,,,,,,,,,,,,,
10/21/1977,0.00103825,,,,,,,,,,,,,,,,,,,,
10/23/1977,0.00103784,,,,,,,,,,,,,,,,,,,,
10/24/1977,0.00103622,,,,,,,,,,,,,,,,,,,,
10/25/1977,0.00103634,,,,,,,,,,,,,,,,,,,,
10/26/1977,0.00103619,,,,,,,,,,,,,,,,,,,,
10/27/1977,0.00103522,,,,,,,,,,,,,,,,,,,,
10/28/1977,0.00103632,,,,,,,,,,,,,,,,,,,,
10/31/1977,0.001525,,,,,,,,,,,,,,,,,,,,
11/1/1977,0.0015229,,,,,,,,,,,,,,,,,,,,
11/2/1977,0.0015203,,,,,,,,,,,,,,,,,,,,
11/3/1977,0.0015194,,,,,,,,,,,,,,,,,,,,
11/4/1977,0.0015206,,,,,,,,,,,,,,,,,,,,
11/7/1977,0.0015208,,,,,,,,,,,,,,,,,,,,
11/8/1977,0.001521,,,,,,,,,,,,,,,,,,,,
11/9/1977,0.0015219,,,,,,,,,,,,,,,,,,,,
11/10/1977,0.0015228,,,,,,,,,,,,,,,,,,,,
11/11/1977,0.0015227,,,,,,,,,,,,,,,,,,,,
11/14/1977,0.0015217,,,,,,,,,,,,,,,,,,,,
11/15/1977,0.0015213,,,,,,,,,,,,,,,,,,,,
11/16/1977,0.0015213,,,,,,,,,,,,,,,,,,,,
11/17/1977,0.0015228,,,,,,,,,,,,,,,,,,,,
11/18/1977,0.0015241,,,,,,,,,,,,,,,,,,,,
11/21/1977,0.001526,,,,,,,,,,,,,,,,,,,,
11/22/1977,0.0015262,,,,,,,,,,,,,,,,,,,,
11/23/1977,0.0015264,,,,,,,,,,,,,,,,,,,,
11/24/1977,0.0015277,,,,,,,,,,,,,,,,,,,,
11/25/1977,0.0015292,,,,,,,,,,,,,,,,,,,,
11/28/1977,0.0015298,,,,,,,,,,,,,,,,,,,,
11/29/1977,0.0015303,,,,,,,,,,,,,,,,,,,,
11/30/1977,0.00153,,,,,,,,,,,,,,,,,,,,
12/1/1977,0.0015297,,,,,,,,,,,,,,,,,,,,
12/2/1977,0.0015298,,,,,,,,,,,,,,,,,,,,
