Type,Unnamed: 1,Unnamed: 2,Unnamed: 3,CBS,Tax,Tax.1,Tax.2,CBS.1,CBS.2,BOI,BOI.1,Boi.2,Boi.3,Boi.4,Boi.5,Boi.6,Boi.7,Tax.3,Tax.4,Tax.5,Tax.6,Tax.7,Tax.8,Tax.9,Tax.10,Tax.11,Tax.12,CBS.3,CBS.4,CBS.5,CBS.6,CBS.7,Boi.8,CBS.8,CBS.9,CBS.10,CBS.11,CBS.12
Source,,,,Real,Nominal,Nominal,Nominal,Nominal,SA,SA,Nominal,Real,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,SA,SA,SA,SA,SA,,,SA,SA,,SA
Release Lag,,,,15,0,0,0,16,12,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16,16,18,94,94,,,,,,
Date,Month,Quarter,Year,CPI,dir,indir,VAT,imp,cons_trust,real_credit_card,Oil,Reer,Dollar,TA35,TA125,Nasdaq,sp500,VAT_rate,rev,rev_trade,rev_trade2,rev_food,"סה""כ אגף מס הכנסה נטו",ניכויים ושוק ההון,"סה""כ מיסי יבוא","סה""כ מיסים מקומיים","סה""כ מסים עקיפים","שיעור אבטלה (גילאי 25-64, בנקודות אחוז)","שיעור השתתפות  (גילאי 25-64, בנקודות אחוז)",שיעור תעסוקה (גילאי 25-64),שכר ריאלי,משרות שכיר,"יתרות מט""ח במליוני דולרים",מדד מחירי דירות (1993=100) - אמצע התקופה הנסקרת,"מדדי ערך רכישות בכרטיסי אשראי (סה""כ) (2002=100)","מדד הייצור התעשייתי (סה""כ)",המדד המשולב למצב המשק,דירות שנמכרו בקצב שנתי
1997-04-01 00:00:00,4,2,1997,62.4708621889,4848.6,3401.2,2283.1000000000004,636.4,,,19.695454545454545,101.28,3.389947368421052,262.0538888888889,252.45722222222219,1225.0036363636364,763.9281818181819,0.17,,,,,4837.182,3136.7,636.4,532.3,3451.8,,,,,,16178.017757,185.1,,,,
1997-05-01 00:00:00,5,2,1997,62.7665322601,5178,3853.6,2609.7,714.6999999999999,,,20.81904761904762,101.27,3.3988000000000005,273.60999999999996,265.2152631578948,1352.5590476190478,833.0914285714287,0.17,,,,,5201.818,3456.152,714.6999999999999,584.3000000000001,3908.7,,,,,,16564.11432,187.4,,,,
1997-06-01 00:00:00,6,2,1997,63.4423495657,4465.1,3836.2,2249.3,890.1,,,19.259999999999998,100.74,3.4530000000000003,297.04449999999997,288.9705000000001,1422.4528571428573,876.2861904761904,0.17,,,,,4350.077,3007.109,890.1,602.6,3742,,,,,,17993.834029,190.8,,,,
1997-07-01 00:00:00,7,3,1997,64.0759282897,5412.7,4028.2,2835.4999999999995,559.6,,,19.66363636363636,100.26,3.5440000000000005,306.31304347826085,299.4708695652174,1531.1413636363636,925.2945454545456,0.17,,,,,5529.868,3867.118,559.6,729.7,4124.799999999999,,,,,,18158.184091,192.4,,,,
1997-08-01 00:00:00,8,3,1997,64.3293597794,4872.7,3703.5,2428.5,623.5,,,19.95285714285714,100.02,3.53005,305.5590000000001,298.336,1596.7419047619048,927.7357142857143,0.17,,,,,4926.189,3436.183,623.5,653.7,3705.7,,,,,,18466.118419,191.5,,,,
1997-09-01 00:00:00,9,3,1997,64.2871211978,5402.5,4176.6,2940.8,648.9,,,19.80333333333333,102.55,3.507909090909091,294.58700000000005,286.61199999999997,1660.149047619048,937.0242857142858,0.17,,,,,5389.384,3558.497,648.9,602.3,4192,,,,,,19205.577994,190.3,,,,
1997-10-01 00:00:00,10,4,1997,65.0474156666,4850.8,3555.4,2338.1,615.5,,,21.325217391304353,102.09,3.521764705882353,307.26624999999996,298.86375,1682.173043478261,951.1595652173912,0.17,,,,,4786.845,3250.756,615.5,633.5,3587.1,,,,,,19574.543027,189.5,,,,
1997-11-01 00:00:00,11,4,1997,64.8784613402,4748.5,4096.3,2734.9,702.1,,,20.19388888888889,102.05,3.53335,290.24714285714293,281.2704761904762,1600.9742105263158,938.9236842105265,0.17,,,,,4851.836,3552.127,702.1,565.3,4002.3,,,,,,19405.022262,189.7,,,,
1997-12-01 00:00:00,12,4,1997,64.6672684322,4810.4,4274.033,2345.3239999999996,914.3919999999999,,,18.332727272727272,101.16,3.534388888888889,295.9645,283.75000000000006,1566.9968181818183,962.3654545454544,0.17,,,,,4249.34,3199.78,914.3919999999999,676,3935.7159999999994,,,,,,20332.481129,190.9,,,,
1998-01-01 00:00:00,1,1,1998,64.8784613402,5156.8,3681,2646.2999999999997,536.1,,,16.724,103.3,3.577190476190476,284.0357142857143,273.9561904761905,1570.2345,963.359,0.17,,,,,5869.41,4105.199,536.1,592.8,3775.2,,,,,,21923.216093,191.1,,,39.36345766540196,19212
1998-02-01 00:00:00,2,1,1998,64.8362227586,4392.1,3690.2,2440.3999999999996,573.4,,,16.06,104.14,3.594299999999999,281.88250000000005,271.03450000000004,1714.8721052631574,1023.742105263158,0.17,,,,,3785.349,2612.299,573.4,537.9000000000001,3551.7,,,,,,21811.626097,190.1,,,39.473874611873725,21600
1998-03-01 00:00:00,3,1,1998,64.7095070138,6098.3,4582,3239.5000000000005,818.4,,,15.115454545454543,102.61,3.5862499999999997,306.4359090909091,294.80318181818177,1781.269545454545,1076.8277272727273,0.17,,,,,6746,4603.479,818.4,657.5,4715.400000000001,,,,,,21603.441757,191.6,,,39.61505403671341,20196
1998-04-01 00:00:00,4,2,1998,65.5965172274,5439.5,3588,2329.5,762.6,,,15.353809523809522,102.43,3.705055555555555,327.0847368421053,311.0568421052631,1852.2999999999997,1112.1961904761904,0.17,,,,,5446.3,3585.355,762.6,575.1,3667.2,,,,,,21837.742156,193.5,,,39.68427937318156,18012
1998-05-01 00:00:00,5,2,1998,65.849948717,5579.4,4057.6,2923.2,597.7,,,14.914000000000001,100,3.6654736842105264,339.00100000000003,323.00949999999995,1836.3925000000004,1108.417,0.17,,,,,5624.066,3818.548,597.7,637.9,4158.799999999999,,,,,,21537.104186,193.4,,,39.73462896033729,18888
1998-06-01 00:00:00,6,2,1998,66.1033802066,4858.1,3844.4,2381.7,817.3000000000001,,,13.72181818181818,101.03,3.6642272727272727,340.04772727272734,325.0127272727273,1795.7445454545452,1108.3895454545457,0.17,,,,,4699.947,3259.932,817.3000000000001,675.3,3874.2999999999997,,,,,,21322.432082,190.1,,,39.845791036246894,17256
1998-07-01 00:00:00,7,3,1998,66.0189030434,6146.2,4327,3041.95,612.8000000000001,,,14.172727272727274,102.33,3.660043478260871,330.4186363636364,316.77454545454543,1941.5768181818182,1156.5772727272727,0.17,,,,,6148.992,4110.934,612.8000000000001,699.9,4354.65,,,,,,21405.083972,188.1,,,39.930907137286745,18168
1998-08-01 00:00:00,8,3,1998,66.3568116962,5463.8,4029.5,2546.2,775.9000000000001,,,13.471904761904764,102.57,3.7075714285714283,323.7309523809524,312.29714285714283,1784.7504761904763,1074.620476190476,0.17,,,,,4776.638,3009.388,775.9000000000001,687.4,4009.5,,,,,,21544.499339,191,,,40.04897760707031,24612
1998-09-01 00:00:00,9,3,1998,67.2860604915,5758.9,4508.7,3407,696.4,,,15.031428571428572,102.05,3.844888888888889,294.7829411764706,288.8135294117647,1663.4271428571428,1020.64,0.17,,,,,5668.694,3628.287,696.4,617.9,4721.3,,,,,,21714.884493,198.3,,,40.094374824068005,19260
1998-10-01 00:00:00,10,4,1998,69.3135124084,5018.9,3886.4,2383.5,908.6,,,14.460909090909091,97.26,4.194000000000001,273.14352941176475,268.8176470588236,1615.6945454545455,1032.4699999999998,0.17,,,,,5927.409,4398.959,908.6,645.8000000000001,3937.9,,,,,,21914.409136,204.4,,,40.27272753728974,21420
1998-11-01 00:00:00,11,4,1998,70.200522622,4918.7,4455.4,3021.7,634.6999999999999,,,13.002105263157892,89.39,4.226333333333334,290.30636363636364,283.5986363636364,1888.7210000000002,1144.4335,0.17,,,,,4879.52,3637.065,634.6999999999999,686.3000000000001,4342.7,,,,,,22478.555887,204.4,,,40.32870151823935,19356
1998-12-01 00:00:00,12,4,1998,70.2427612036,5198.6,4683.895999999999,2773.4,752.6,,,11.347272727272726,90.69,4.1764090909090905,305.2778260869565,296.56130434782614,2071.033181818182,1190.0509090909093,0.17,,,,,4878.34,3726.839,752.6,699,4225,,,,,,22674.335237,204.3,,,40.38345035921546,19692
1999-01-01 00:00:00,1,1,1999,69.9178197953,5610.227,4510.171,3255.7,583.8,,,12.514736842105263,91.42,4.0798,310.3714285714285,302.3438095238095,2357.7999999999997,1248.774736842105,0.17,,,,,5913.763,4317.07,583.8,633.6,4473.1,,,,,,22635.549114,204.6,,,40.3793472887968,16068
1999-02-01 00:00:00,2,1,1999,69.3835862152,5360.965,4123.22,2893.5,788.6,,,12.013684210526316,93.47,4.0676499999999995,306.29099999999994,298.066,2356.988421052631,1246.5821052631577,0.17,,,,,5562.443,3912.272,788.6,596.7,4278.8,,,,,,22255.400458,203.3,,,40.58978218609527,15936
1999-03-01 00:00:00,3,1,1999,69.2500278202,5201.181,4466.114,3184.1,932.5999999999999,,,14.676521739130438,94.56,4.030849999999999,348.5190476190476,335.72523809523807,2391.14,1281.6639130434783,0.17,,,,,5145.818,3705.328,932.5999999999999,662.9,4779.6,,,,,,22071.887668,201.7,,,40.77858971177043,15132
1999-04-01 00:00:00,4,2,1999,69.4503654127,5569.816,4185.324,2575.7999999999997,704.9,,,17.312380952380952,96.49,4.060999999999999,381.255,368.676875,2537.8871428571433,1334.7566666666667,0.17,,,,,5489.42,3817.241,704.9,649.3,3929.9999999999995,,,,,,22156.625647,203,,,40.90820210302316,16356
1999-05-01 00:00:00,5,2,1999,69.7842614003,6188.867,4274.587,2990,689.4000000000001,,,17.7185,96.08,4.117611111111111,404.7725,392.89150000000006,2512.5950000000003,1332.074,0.17,,,,,6402.286,4419.822,689.4000000000001,664.6,4344,,,,,,21639.824172,202.4,,,40.99808547799121,15276
1999-06-01 00:00:00,6,2,1999,69.9845989928,5616.147,4117.288,2660.4,802.4000000000001,,,17.92318181818182,95.41,4.089227272727272,408.46576923076924,402.3138461538461,2520.958636363637,1322.5527272727272,0.17,,,,,5558.709,3661.045,802.4000000000001,715.6,4178.4,,,,,,22018.611458,200.1,,,41.13676241592684,16368
1999-07-01 00:00:00,7,3,1999,70.1849365854,6368.26,4848.153,3347.2,787.9,,,20.10333333333333,97.17,4.096619047619048,417.31500000000005,423.25949999999995,2741.26380952381,1380.99,0.17,,,,,6472.288,4582.114,787.9,708.6,4843.7,,,,,,22234.446202,202.7,,,41.364666292843125,16368
1999-08-01 00:00:00,8,3,1999,70.5188325729,5725.948,4964.537,3198.2,1047.9,,,21.278636363636366,97.37,4.202590909090909,381.0573913043478,389.1247826086957,2642.449545454546,1327.4886363636365,0.17,,,,,5701.698,4045.61,1047.9,769.1999999999999,5015.299999999999,,,,,,21878.764522,206.1,,,41.710497251884114,14808
1999-09-01 00:00:00,9,3,1999,70.8527285605,6361.013,4737.575,3327.399999999999,821.9000000000001,,,23.796666666666667,93.97,4.246700000000001,390.4489473684211,398.46052631578954,2807.9466666666667,1318.1719047619047,0.17,,,,,5620.984,3437.384,821.9000000000001,666.5999999999999,4815.9,,,,,,21944.787933,204,,,42.156666767924456,13596
1999-10-01 00:00:00,10,4,1999,71.3201829431,5364.686,4258.221,2737.9000000000005,814.3,,,22.691428571428577,93.1,4.26404761904762,395.5271428571429,401.2114285714286,2815.276666666666,1300.01,0.17,,,,,6148.096,4596.64,814.3,716.8,4269,,,,,,21781.095154,204.2,,,42.27367679601734,13272
1999-11-01 00:00:00,11,4,1999,71.1866245481,6069.476,5243.295,3593.8,959.8000000000001,,,25.00238095238095,92.27,4.2262272727272725,426.86727272727273,432.9422727272727,3230.5485714285714,1391.0028571428568,0.17,,,,,5812.873,3823.314,959.8000000000001,697.5999999999999,5251.200000000001,,,,,,21385.765004,205.6,,,42.51280608025981,12924
1999-12-01 00:00:00,12,4,1999,71.1866245481,6252.632,4877.324000000001,2826.4,897.1999999999999,,,26.10238095238095,94.1,4.192818181818182,458.2986363636364,461.40227272727265,3739.8786363636364,1428.6840909090909,0.17,,,,,5694.103,4485.687,897.1999999999999,702.6000000000001,4426.200000000001,,,,,,22605.128722,200.5,,,42.61491279735304,15228
2000-01-01 00:00:00,1,1,2000,70.8527285605,6777,4913,3592.0489999999995,730.9,,,27.259473684210523,95.34,4.104857142857142,497.5057142857143,504.4380952380953,4013.494000000001,1425.5855,0.17,,,,,7490.163,5050.696,730.9,726,5048.949,,,,,,22090.379048,195.8,,,42.631729283382555,17856
2000-02-01 00:00:00,2,1,2000,70.5188325729,7292,4323,2877.709,948.9,,,29.366000000000007,96.57,4.053571428571429,518.9695238095237,540.6066666666667,4410.871,1388.8745,0.17,,,,,7360.297,4671.984,948.9,657.4,4484.009,,,,,,22063.017662,193.8,,,42.899874437866906,14532
2000-03-01 00:00:00,3,1,2000,70.3184949804,7156,5253,3714.581,1028.7,,,29.84173913043479,98.47,4.004142857142857,546.8966666666665,554.9619047619047,4802.988260869565,1442.212608695652,0.17,,,,,7074.23,4738.919,1028.7,620.6,5363.881,,,,,,22765.086611,194.2,,,43.35491044139064,15048
2000-04-01 00:00:00,4,2,2000,70.652390968,7232,4696,3021,872.6999999999999,,,25.7221052631579,99.65,4.040266666666667,494.33294117647057,492.40705882352944,3863.6373684210535,1461.355263157895,0.17,,,,,6485.851,3996.389,872.6999999999999,663,4556.7,,,,,,22301.978962,197.3,,,43.7998045196863,14640
2000-05-01 00:00:00,5,2,2000,71.2534037456,7663,5039,3412.0999999999995,908.1999999999999,,,28.788181818181815,99.64,4.145550000000002,512.1442857142856,511.29095238095243,3528.416818181818,1418.4795454545454,0.17,,,,,8227.477,5641.987,908.1999999999999,733.5000000000001,5053.799999999999,,,,,,22264.061413,197.9,,,44.14282960288796,13128
2000-06-01 00:00:00,6,2,2000,71.4537413381,6739,4033,2628.2000000000003,955.6,,,31.822272727272722,100.35,4.106904761904762,545.6129999999999,543.5595000000001,3865.4768181818176,1461.959090909091,0.17,,,,,6922.465,4164.912,955.6,710.5,4294.3,,,,,,22273.720454,195.2,,,44.28275902087578,15300
2000-07-01 00:00:00,7,3,2000,71.6540789306,7314,5628,3871.1,956.1999999999999,,,29.69684210526316,99.27,4.089476190476189,548.3922727272728,546.2240909090908,4017.684999999999,1473.0024999999998,0.17,,,,,7243.961,4980.5,956.1999999999999,776.0000000000001,5603.3,,,,,,22155.257879,194.1,,,44.40512290690866,13512
2000-08-01 00:00:00,8,3,2000,71.2534037456,7086,4904,3107.8,1025.7,,,31.263913043478258,100.39,4.048000000000001,551.0972727272729,550.2840909090909,3909.5969565217397,1485.4582608695653,0.17,,,,,7066.621,4750.559,1025.7,786,4919.5,,,,,,22161.884193,192.6,,,44.5221661102403,14124
2000-09-01 00:00:00,9,3,2000,70.8527285605,7331,5271,3607.7999999999997,782.6999999999999,,,33.884,102.39,4.03855,562.8340000000001,561.4380000000001,3875.8220000000015,1468.0539999999999,0.17,,,,,7267.254,4879.029,782.6999999999999,724.5999999999999,5115.099999999999,,,,,,22160.195076,191.2,,,44.773556704341,16404
2000-10-01 00:00:00,10,4,2000,71.2534037456,7110,5079,3804.1,830.1,,,33.108636363636364,103.15,4.105238095238096,497.41099999999994,492.63899999999995,3333.8245454545454,1390.144090909091,0.17,,,,,7072.583,4761.403,830.1,613.3,5247.5,,,,,,21964.282982,192.1,,,44.95718134318007,15600
2000-11-01 00:00:00,11,4,2000,71.2534037456,7054,4198,2640.198,888.4,,,34.417142857142856,103.02,4.109681818181818,490.7627272727273,483.41818181818184,3055.415238095238,1375.037619047619,0.17,,,,,7261.355,5020.664,888.4,596.5,4125.098,,,,,,21844.597694,188.8,,,45.15394113861037,14676
2000-12-01 00:00:00,12,4,2000,71.1866245481,6134.3,4255.603000000003,2613.8,899.3000000000001,,,28.436500000000002,102.86,4.081157894736841,508.3547619047619,491.85047619047623,2657.8075,1330.9295000000002,0.17,,,,,5657.144,4645.549,899.3000000000001,651.8000000000001,4164.900000000001,,,,,,23281.471072,188,,,45.24414379378193,12144
2001-01-01 00:00:00,1,1,2001,70.7688538884,7156.4,5852.1,4468,924,,,29.58571428571429,101.63,4.119318181818182,473.86739130434785,461.1599999999999,2656.8642857142863,1335.6390476190475,0.17,,,,,7889.21,5175.828,924,602,5994,,,,,,23845.394418,188.6,,,45.30896072837086,15804
2001-02-01 00:00:00,2,1,2001,70.6978008223,7501.8,3927.8,2458,851,,,29.609473684210528,98.55,4.121526315789474,463.4157894736842,450.81789473684216,2449.569473684211,1305.7515789473684,0.17,,,,,7179.55,5027.834,851,674,3983,,,,,,23631.005786,188.4,,,45.065024476153745,13476
2001-03-01 00:00:00,3,1,2001,70.8399069546,7797.7,4933.2,3355,998,,,27.244545454545456,99.15,4.164619047619047,421.94904761904763,411.31523809523804,1986.661818181818,1185.8500000000001,0.17,,,,,8247.003,5370.491,998,608,4961,,,,,,23953.441407,187.2,,,44.9021264765795,16728
2001-04-01 00:00:00,4,2,2001,71.47938455,7055.1,4374.7,3024,706,,,27.49,99.4,4.175999999999999,401.8421052631579,394.038947368421,1933.9279999999999,1189.837,0.17,,,,,6732.994,4662.875,706,570,4300,,,,,,23533.646742,185.6,,,44.699989625486964,14208
2001-05-01 00:00:00,5,2,2001,71.7635968146,7823.5,4833.6,3378,833,,,28.62909090909091,100.79,4.140045454545454,429.18142857142857,419.23523809523806,2181.1286363636364,1270.3686363636364,0.17,,,,,7538.929,5442.644,833,650,4861,,,,,,23241.568267,185.7,,,44.50495212576562,15132
2001-06-01 00:00:00,6,2,2001,71.976756013,6877,4229.9,2784,781,,,27.599047619047617,102.11,4.162571428571428,416.2045,407.5304999999999,2112.052857142857,1238.7104761904761,0.17,,,,,6925.29,4850.13,781,663,4228,,,,,,23207.096511,185.7,,,44.27633873609686,12420
2001-07-01 00:00:00,7,3,2001,72.2609682776,7483.1,5427.3,3722,972,,,26.4247619047619,102.91,4.1982727272727285,437.69545454545454,423.81136363636364,2033.9785714285713,1204.449523809524,0.17,,,,,7992.749,5585.545,972,757,5451,,,,,,23593.487625,186,,,44.30773408592108,12552
2001-08-01 00:00:00,8,3,2001,72.4741274761,6920.9,4752.4,3116,925,,,27.37391304347826,102.66,4.233347826086957,441.8645454545454,429.21090909090907,1929.712608695652,1178.5039130434782,0.17,,,,,7277.701,5344.922,925,674,4715,,,,,,24034.707732,187.2,,,44.36350776417959,14304
2001-09-01 00:00:00,9,3,2001,72.6162336084,7358.4,5263.8,4101,724,,,26.199473684210524,100.1,4.322466666666667,393.97625,382.71875,1573.31,1044.644,0.17,,,,,7239.242,5111.589,724,666,5491,,,,,,24648.13919,187.3,,,44.26434127750918,13152
2001-10-01 00:00:00,10,4,2001,72.6872866746,5829.7,4190.4,2546,761,,,22.169565217391305,97.16,4.314761904761906,385.98210526315796,372.65052631578953,1656.4282608695655,1076.5904347826088,0.17,,,,,6080.093,4508.917,761,643,3950,,,,,,24199.705418,185.6,,,44.203851166019916,14580
2001-11-01 00:00:00,11,4,2001,72.2609682776,6451.9,4544.4,3378,775,,,19.634999999999998,98.1,4.238863636363636,402.9552380952381,384.9571428571429,1870.062380952381,1129.6833333333334,0.17,,,,,6434.138,4789.304,775,658,4811,,,,,,23316.910753,184.5,,,44.218711602029224,15852
2001-12-01 00:00:00,12,4,2001,72.1899152115,6720.9,5143.2,3111,927,,,19.388947368421054,100.06,4.27565,423.6713636363636,408.6331818181818,1977.7105000000004,1144.9299999999998,0.17,,,,,5801.613,4651.223,927,691,4729,,,,,,23379.040666,188.3,,,44.42506879882574,14064
2002-01-01 00:00:00,1,1,2002,72.9714989392,6576,5641,4086,1087,,,19.714761904761907,99.29,4.537090909090908,463.22347826086946,446.6539130434782,1976.7685714285715,1140.2076190476191,0.17,,,,,7218.113,5368.796,1087,661,5834,,,,,,23085.248479,194.1,,,44.90017760690896,16704
2002-02-01 00:00:00,2,1,2002,73.5399234684,7020,4663,3221,751,,,20.723684210526315,94.66,4.662,434.1910526315789,417.2121052631579,1799.7189473684211,1100.668947368421,0.17,,,,,7185.104,5060.895,751,655,4627,,,,,,24304.752886,196.6,,,45.074955194991375,16284
2002-03-01 00:00:00,3,1,2002,73.8951887992,7143,5111,3715,761,,,24.531,93.28,4.66438888888889,419.94473684210527,403.65999999999997,1863.0454999999997,1153.791,0.17,,,,,6990.904,4855.173,761,662,5138,,,,,,24221.443143,197.6,,,45.08234203880247,15240
2002-04-01 00:00:00,4,2,2002,75.0320378576,6638,4891,3320,938,100,,26.179090909090917,92.73,4.806210526315789,389.5205555555555,375.65944444444443,1758.802272727273,1112.0345454545452,0.17,,,,,6780.112,4780.197,938,613,4871,,,,,,24345.494391,199.8,,,45.18891047866248,15996
2002-05-01 00:00:00,5,2,2002,75.7425685191,7127,5079,3643,790,97.8,,27.04136363636364,90.46,4.894045454545455,388.12428571428563,375.7214285714286,1660.3109090909093,1079.2672727272727,0.17,,,,,7070.73,5073.527,790,774,5207,,,,,,24431.452979,201.6,,,45.25252151924288,16128
2002-06-01 00:00:00,6,2,2002,76.7373114453,6286,4795,3215,915,95.6,,25.5185,88.22,4.939350000000001,371.3723809523809,361.22809523809525,1505.4885,1014.0479999999998,0.18,,,,,6161.071,4560.367,915,752,4882,,,,,,25164.185704,198.8,,,45.446216449907304,16200
2002-07-01 00:00:00,7,3,2002,77.2346829083,7879,6165,4308,800,94.6,,26.966190476190473,87.19,4.720954545454546,371.06409090909085,357.89136363636356,1346.0854545454542,903.5854545454545,0.18,,,,,7792.407,5849.77,800,837,5945,,,,,,25132.626306,196.4,,,45.64293045375501,16260
2002-08-01 00:00:00,8,3,2002,76.9504706437,5826,5116,3312,847,89.4,,28.385000000000005,90.31,4.676181818181817,370.05428571428575,358.71238095238095,1327.3604545454546,912.5522727272728,0.18,,,,,6231.876,5102.757,847,860,5019,,,,,,24654.931385,196.6,,,45.83211252794753,12948
2002-09-01 00:00:00,9,3,2002,77.2346829083,6655,6088,4719,775,99.6,,29.6635,91.37,4.7749999999999995,361.92578947368423,351.9678947368421,1251.0690000000002,867.8120000000001,0.18,,,,,6523.399,4670.539,775,799,6293,,,,,,24622.942301,196.3,,,45.913737651280414,14556
2002-10-01 00:00:00,10,4,2002,77.7320543714,6103,5464,3664,868,89.8,,28.836521739130436,89.56,4.798304347826087,336.98913043478257,328.3152173913044,1241.9121739130435,854.6313043478261,0.18,,,,,5228.968,3879.946,868,795,5327,,,,,,24229.400081,194.6,,,45.994830243021006,11328
2002-11-01 00:00:00,11,4,2002,77.092576776,6100,4290,2823,759,91,,26.352105263157895,89.58,4.6866666666666665,343.59450000000004,337.39700000000005,1409.1509999999998,909.927,0.18,,,,,7348.505,5795.576,759,771,4353,,,,,,23658.750152,192.7,,,46.004978266948775,11724
2002-12-01 00:00:00,12,4,2002,76.8794175776,6572.6,5669,3714,980,93,,29.460952380952378,89.78,4.693714285714286,360.1065217391304,352.8747826086956,1387.1519047619045,899.1785714285712,0.18,,,,,6015.343,4643.09,980,783,5477,,,,,,24082.621839,193,,,46.187133380275824,14280
2003-01-01 00:00:00,1,1,2003,77.0229447712,5672.5,4943.3,3765,714,95,,32.94714285714285,88.63,4.836285714285715,320.20666666666665,324.12476190476195,1389.5595238095236,895.8361904761905,0.18,,,,,6326.873,5134.721,714,818,5297,,,,,,23852.217235,193.6,,,46.25361218029952,10956
2003-02-01 00:00:00,2,1,2003,77.3264834698,6436.1,4802.7,3248,721,97,,35.82842105263158,84.28,4.8659,305.19449999999995,312.90849999999995,1313.2615789473684,837.6189473684211,0.18,,,,,6344.547,4713.466,721,742,4711,,,,,,23481.689058,192.7,,,46.27786156826405,12000
2003-03-01 00:00:00,3,1,2003,77.4782528191,6571.6,5762.7,4242,834,102.2,,33.513333333333335,83.31,4.780947368421052,330.97761904761904,335.58428571428567,1348.5038095238092,846.6214285714287,0.18,,,,,6709.148,4901.42,834,767,5843,,,,,,23937.14768,188.2,,,46.23132375931957,10776
2003-04-01 00:00:00,4,2,2003,77.3264834698,6233.8,4294.4,2952,720,95.9,,28.170476190476197,84.56,4.6185,368.06823529411764,376.0605882352942,1409.8309523809526,890.0257142857141,0.18,,,,,6001.46,4465.717,720,700,4372,,,,,,23767.018225,184.8,,,46.26891636819283,11532
2003-05-01 00:00:00,5,2,2003,76.9470600966,6340.9,5494.4,3759,777,98.1,,28.108571428571423,87.12,4.477882352941177,403.9117647058823,411.61,1524.182857142857,935.9628571428572,0.18,,,,,6573.474,4792.198,777,799,5335,,,,,,23840.916722,183.8,,,46.33030311191562,10704
2003-06-01 00:00:00,6,2,2003,76.4917520487,5994.1,4789.6,3237,846,109.2,,30.662380952380946,86.62,4.377999999999999,428.02380952380963,438.2657142857143,1631.7509523809522,987.9952380952382,0.18,,,,,5976.298,4253.139,846,819,4902,,,,,,24564.680942,181.8,,,46.633849262095666,10068
2003-07-01 00:00:00,7,3,2003,75.9605593261,7162.7,5896.3,4042,929,109.5,,30.754545454545454,87.56,4.370956521739131,423.62826086956517,439.0282608695652,1716.8513636363639,992.5409090909092,0.18,,,,,7202.422,5049.252,929,856,5827,,,,,,24429.567292,183.4,,,46.99507655094956,12576
2003-08-01 00:00:00,8,3,2003,76.1123286754,6319.1,5120.6,3383,861,108.3,,31.573809523809516,88.11,4.4521999999999995,394.2585,411.5375,1724.8228571428572,989.5319047619047,0.18,,,,,6322.372,4326.773,861,837,5081,,,,,,23968.199333,185.9,,,47.128273580378846,11808
2003-09-01 00:00:00,9,3,2003,75.7329053021,6488,5994,4255,950,103.2,,28.311428571428575,87.27,4.464857142857142,404.8647619047619,424.0766666666667,1856.2247619047619,1019.4419047619049,0.18,,,,,6541.746,4710.926,950,801,6006,,,,,,25287.113338,183.7,,,47.27213538079914,12348
2003-10-01 00:00:00,10,4,2003,75.7329053021,6332.6,5783.9,3810,935,106.2,,30.33826086956522,85.71,4.448000000000001,431.91850000000005,452.93950000000007,1907.891304347826,1038.7343478260868,0.18,,,,,6265.94,4455.021,935,769,5514,,,,,,24949.926571,182.8,,,47.434827957846636,13272
2003-11-01 00:00:00,11,4,2003,75.5811359528,6226.8,5802.7,4272,849,101.8,,31.108333333333334,84.14,4.49365,468.57000000000005,497.10904761904766,1939.2536842105262,1049.8989473684212,0.18,,,,,6387.161,4614.81,849,752,5873,,,,,,24975.841667,182.6,,,47.452117332426894,12960
2003-12-01 00:00:00,12,4,2003,75.4293666035,6415,4943.2,3021,1054,102.9,,32.12904761904762,83.22,4.3928095238095235,485.13782608695647,513.2295652173914,1956.9845454545457,1080.635909090909,0.18,,,,,5543.115,4411.33,1054,792,4867,,,,,,26314.302553,181.2,,,47.65520778814794,12792
2004-01-01 00:00:00,1,1,2004,75.2775972542,6405.5,5704.8,4108,960,103.2,111.9,34.31,82.91,4.42352380952381,517.2760000000001,562.378,2098.0040000000004,1132.5175,0.18,72.4,74.8,61.3,72.5,6920.434,5239.621,960,821,5889,,,,,,26033.669011,182,111.9,74.3,47.53409835565143,22872
2004-02-01 00:00:00,2,1,2004,75.4293666035,7229,4950.3,3607,878,107.2,111.9,34.68473684210526,80.68,4.463749999999999,522.0795238095238,564.7409523809524,2048.36,1143.3563157894735,0.18,73.8,74.4,59.6,71.7,7528.923,5306.171,878,811,5296,,,,,,26285.861858,183.7,111.9,73.4,47.510651258964984,17148
2004-03-01 00:00:00,3,1,2004,75.3534819289,6926.5,6332.6,4059,983,109.4,111.8,36.74130434782607,79.69,4.503136363636364,529.0554545454545,571.1095454545455,1979.4786956521737,1123.9782608695652,0.17,75.1,75.9,59.7,71.5,7202.367,4937.287,983,933,5975,,,,,,26677.493158,184.9,111.8,74.3,47.57520584899685,20004
